,precision,recall,f1-score,support,ROC_AUC
Not Potable,0.008,0.038,0.016,0.548,
Potable,0.052,0.033,0.027,0.548,
accuracy,0.017,0.017,0.017,0.017,0.020
macro avg,0.028,0.013,0.015,0.447,
weighted avg,0.023,0.017,0.014,0.447,
