,precision,recall,f1-score,support,ROC_AUC
No subscription,0.9070796460176992,0.9757014028056112,0.9401399951725804,7984.0,
"Yes, subscribed",0.5726872246696035,0.2457466918714555,0.3439153439153439,1058.0,
accuracy,0.8902897589028976,0.8902897589028976,0.8902897589028976,0.8902897589028976,0.7881049788613144
macro avg,0.7398834353436513,0.6107240473385334,0.6420276695439621,9042.0,
weighted avg,0.8679525522567739,0.8902897589028976,0.8703760401814107,9042.0,
