,precision,recall,f1-score,support,ROC_AUC
Not Potable,0.676,0.875,0.762,399.600,
Potable,0.641,0.343,0.446,255.600,
accuracy,0.668,0.668,0.668,0.668,0.679
macro avg,0.658,0.609,0.604,655.200,
weighted avg,0.662,0.668,0.639,655.200,
