,precision,recall,f1-score,support,ROC_AUC
No Stroke,0.9524281466798812,0.9886831275720164,0.9702170620898536,972.0,
Stroke,0.1538461538461538,0.04,0.0634920634920635,50.0,
accuracy,0.9422700587084148,0.9422700587084148,0.9422700587084148,0.9422700587084148,0.7917489711934156
macro avg,0.5531371502630175,0.5143415637860083,0.5168545627909586,1022.0,
weighted avg,0.9133585775588572,0.9422700587084148,0.9258567392621732,1022.0,
