,precision,recall,f1-score,support,ROC_AUC
Bad,0.726,0.743,0.735,1027.200,
Good,0.714,0.696,0.705,947.000,
accuracy,0.720,0.720,0.720,0.720,0.781
macro avg,0.720,0.720,0.720,1974.200,
weighted avg,0.720,0.720,0.720,1974.200,
