,precision,recall,f1-score,support,ROC_AUC
Bad,0.745,0.761,0.753,1027.250,
Good,0.735,0.717,0.726,947.000,
accuracy,0.740,0.740,0.740,0.740,0.810
macro avg,0.740,0.739,0.739,1974.250,
weighted avg,0.740,0.740,0.740,1974.250,
