,precision,recall,f1-score,support,ROC_AUC
Not Potable,0.005,0.023,0.008,0.548,
Potable,0.036,0.029,0.037,0.548,
accuracy,0.009,0.009,0.009,0.009,0.033
macro avg,0.020,0.009,0.018,0.447,
weighted avg,0.017,0.009,0.014,0.447,
