,precision,recall,f1-score,support,ROC_AUC
No subscription,0.901,0.987,0.942,7984.400,
"Yes, subscribed",0.645,0.180,0.281,1057.800,
accuracy,0.893,0.893,0.893,0.893,0.765
macro avg,0.773,0.583,0.611,9042.200,
weighted avg,0.871,0.893,0.865,9042.200,
