,precision,recall,f1-score,support,ROC_AUC
Not Potable,0.7043189368770764,0.53,0.6048502139800286,400.0,
Potable,0.4704225352112676,0.65234375,0.546644844517185,256.0,
accuracy,0.5777439024390244,0.5777439024390244,0.5777439024390244,0.5777439024390244,0.652041015625
macro avg,0.587370736044172,0.591171875,0.5757475292486067,656.0,
weighted avg,0.6130422923245656,0.5777439024390244,0.5821359234579433,656.0,
