,precision,recall,f1-score,support,ROC_AUC
No Churn,0.8368277119416591,0.8878143133462283,0.8615673392773346,1034.0,
Churn,0.6270096463022508,0.5213903743315508,0.5693430656934307,374.0,
accuracy,0.7904829545454546,0.7904829545454546,0.7904829545454546,0.7904829545454546,0.8313335884731947
macro avg,0.731918679121955,0.7046023438388895,0.7154552024853826,1408.0,
weighted avg,0.7810947882561912,0.7904829545454546,0.7839452666066102,1408.0,
