,precision,recall,f1-score,support,ROC_AUC
No rain tomorrow,0.8581493078444298,0.9440692562208222,0.8990611848494658,22063.0,
Rain tomorrow,0.7037926068170908,0.459921568627451,0.556303955981406,6375.0,
accuracy,0.8355369575919545,0.8355369575919545,0.8355369575919545,0.8355369575919545,0.8546356041034009
macro avg,0.7809709573307603,0.7019954124241365,0.7276825704154359,28438.0,
weighted avg,0.8235468755689783,0.8355369575919545,0.8222246515477611,28438.0,
