,precision,recall,f1-score,support,ROC_AUC
No rain tomorrow,0.8706318463909367,0.947423287857499,0.9074057996179892,22063.0,
Rain tomorrow,0.7380898622713931,0.5127843137254902,0.6051462421325434,6375.0,
accuracy,0.8499894507349322,0.8499894507349322,0.8499894507349322,0.8499894507349322,0.8755270904264347
macro avg,0.8043608543311649,0.7301038007914946,0.7562760208752664,28438.0,
weighted avg,0.8409196602751026,0.8499894507349322,0.8396477055547739,28438.0,
