,precision,recall,f1-score,support,ROC_AUC
No Churn,0.8352730528200537,0.9014492753623188,0.8671003717472119,1035.0,
Churn,0.6494845360824743,0.5067024128686327,0.569277108433735,373.0,
accuracy,0.796875,0.796875,0.796875,0.796875,0.8333177915063915
macro avg,0.742378794451264,0.7040758441154757,0.7181887400904734,1408.0,
weighted avg,0.7860549301331807,0.796875,0.7882025896336274,1408.0,
