,precision,recall,f1-score,support,ROC_AUC
Income <= 50K,0.894,0.943,0.918,4944.000,
Income > 50K,0.782,0.649,0.709,1568.200,
accuracy,0.872,0.872,0.872,0.872,0.927
macro avg,0.838,0.796,0.813,6512.200,
weighted avg,0.867,0.872,0.868,6512.200,
