,precision,recall,f1-score,support,ROC_AUC
College,0.890,0.912,0.900,100.000,
No College,0.910,0.886,0.898,100.000,
accuracy,0.899,0.899,0.899,0.899,0.962
macro avg,0.900,0.899,0.899,200.000,
weighted avg,0.900,0.899,0.899,200.000,
