,precision,recall,f1-score,support,ROC_AUC
Not Potable,0.016,0.035,0.021,0.548,
Potable,0.057,0.034,0.036,0.548,
accuracy,0.026,0.026,0.026,0.026,0.017
macro avg,0.036,0.025,0.027,0.447,
weighted avg,0.031,0.026,0.026,0.447,
