,precision,recall,f1-score,support,ROC_AUC
College,0.043,0.042,0.008,0.000,
No College,0.034,0.050,0.012,0.000,
accuracy,0.009,0.009,0.009,0.009,0.011
macro avg,0.011,0.009,0.009,0.000,
weighted avg,0.011,0.009,0.009,0.000,
