,precision,recall,f1-score,support,ROC_AUC
No rain tomorrow,0.8145905024088094,0.5364637628608984,0.6468996802667177,22063.0,
Rain tomorrow,0.2647206844489179,0.5774780426599749,0.3630268671432092,6376.0,
accuracy,0.5456591300678646,0.5456591300678646,0.5456591300678646,0.5456591300678646,0.5754830533766911
macro avg,0.5396555934288636,0.5569709027604366,0.5049632737049635,28439.0,
weighted avg,0.6913101493966687,0.5456591300678646,0.5832556331316042,28439.0,
