,precision,recall,f1-score,support,ROC_AUC
No recidivism,0.6817653890824622,0.7402269861286255,0.709794437726723,793.0,
Recidivism,0.6460481099656358,0.5784615384615385,0.6103896103896105,650.0,
accuracy,0.6673596673596673,0.6673596673596673,0.6673596673596673,0.6673596673596673,0.712931419148317
macro avg,0.6639067495240489,0.659344262295082,0.6600920240581667,1443.0,
weighted avg,0.6656765246154233,0.6673596673596673,0.6650174884757715,1443.0,
