,precision,recall,f1-score,support,ROC_AUC
Bad,0.7433206106870229,0.7585199610516066,0.7508433734939759,1027.0,
Good,0.7321814254859611,0.7159450897571278,0.7239722370528563,947.0,
accuracy,0.7380952380952381,0.7380952380952381,0.7380952380952381,0.7380952380952381,0.8031728340097206
macro avg,0.737751018086492,0.7372325254043672,0.7374078052734161,1974.0,
weighted avg,0.7379767361250141,0.7380952380952381,0.7379523065184236,1974.0,
