,precision,recall,f1-score,support,ROC_AUC
Bad,0.725,0.769,0.746,1027.200,
Good,0.732,0.683,0.707,947.000,
accuracy,0.728,0.728,0.728,0.728,0.797
macro avg,0.729,0.726,0.727,1974.200,
weighted avg,0.728,0.728,0.727,1974.200,
