,precision,recall,f1-score,support,ROC_AUC
Income <= 50K,0.891,0.926,0.908,4944.000,
Income > 50K,0.734,0.643,0.685,1568.200,
accuracy,0.858,0.858,0.858,0.858,0.913
macro avg,0.812,0.784,0.797,6512.200,
weighted avg,0.853,0.858,0.854,6512.200,
