,precision,recall,f1-score,support,ROC_AUC
No rain tomorrow,0.8685313524505125,0.9485587382160986,0.906782782002123,22064.0,
Rain tomorrow,0.7385997236296638,0.5030588235294118,0.5984883829429878,6375.0,
accuracy,0.8486936952776117,0.8486936952776117,0.8486936952776117,0.8486936952776117,0.8750607146411864
macro avg,0.8035655380400881,0.7258087808727551,0.7526355824725555,28439.0,
weighted avg,0.8394053587892406,0.8486936952776117,0.8376742762880689,28439.0,
