,precision,recall,f1-score,support,ROC_AUC
College,0.020,0.060,0.035,0.000,
No College,0.031,0.038,0.019,0.000,
accuracy,0.023,0.023,0.023,0.023,0.033
macro avg,0.021,0.023,0.024,0.000,
weighted avg,0.021,0.023,0.024,0.000,
