,precision,recall,f1-score,support,ROC_AUC
Neutral or dissatisfied,0.9344124800805168,0.9460767663043478,0.9402084476138236,11776.0,
Satisfied,0.9283133890268684,0.9131593559133816,0.9206740189217936,9005.0,
accuracy,0.9318127135364036,0.9318127135364036,0.9318127135364036,0.9318127135364036,0.9783677131364219
macro avg,0.9313629345536923,0.9296180611088648,0.9304412332678084,20781.0,
weighted avg,0.9317695699732984,0.9318127135364036,0.9317436225153328,20781.0,
