,precision,recall,f1-score,support,ROC_AUC
Not Potable,0.6322033898305085,0.9325,0.7535353535353535,400.0,
Potable,0.5846153846153846,0.1490196078431372,0.2375,255.0,
accuracy,0.6274809160305344,0.6274809160305344,0.6274809160305344,0.6274809160305344,0.5889803921568628
macro avg,0.6084093872229466,0.5407598039215686,0.4955176767676768,655.0,
weighted avg,0.6136767618459946,0.6274809160305344,0.5526360937620479,655.0,
