,precision,recall,f1-score,support,ROC_AUC
Bad,0.021,0.014,0.016,0.447,
Good,0.015,0.027,0.019,0.000,
accuracy,0.017,0.017,0.017,0.017,0.017
macro avg,0.018,0.018,0.017,0.447,
weighted avg,0.018,0.017,0.017,0.447,
