,precision,recall,f1-score,support,ROC_AUC
Bad,0.739,0.706,0.722,1027.200,
Good,0.695,0.729,0.712,947.000,
accuracy,0.717,0.717,0.717,0.717,0.783
macro avg,0.717,0.717,0.717,1974.200,
weighted avg,0.718,0.717,0.717,1974.200,
