,precision,recall,f1-score,support,ROC_AUC
Bad,0.7181544633901705,0.697176241480039,0.7075098814229249,1027.0,
Good,0.6816786079836233,0.7032734952481521,0.6923076923076924,947.0,
accuracy,0.7001013171225937,0.7001013171225937,0.7001013171225937,0.7001013171225937,0.7763922148454249
macro avg,0.6999165356868969,0.7002248683640955,0.6999087868653087,1974.0,
weighted avg,0.700655661429684,0.7001013171225937,0.7002168352769649,1974.0,
