,precision,recall,f1-score,support,ROC_AUC
Churn,0.457,0.749,0.567,373.800,
No Churn,0.883,0.678,0.767,1034.800,
accuracy,0.697,0.697,0.697,0.697,0.774
macro avg,0.670,0.714,0.667,1408.600,
weighted avg,0.770,0.697,0.714,1408.600,
