,precision,recall,f1-score,support,ROC_AUC
College,0.869,0.864,0.866,100.000,
No College,0.866,0.868,0.866,100.000,
accuracy,0.866,0.866,0.866,0.866,0.951
macro avg,0.867,0.866,0.866,200.000,
weighted avg,0.867,0.866,0.866,200.000,
