,precision,recall,f1-score,support,ROC_AUC
College,0.029,0.028,0.006,0.000,
No College,0.020,0.040,0.012,0.000,
accuracy,0.008,0.008,0.008,0.008,0.004
macro avg,0.007,0.008,0.008,0.000,
weighted avg,0.007,0.008,0.008,0.000,
