,precision,recall,f1-score,support,ROC_AUC
No recidivism,0.6791383219954649,0.7563131313131313,0.7156511350059738,792.0,
Recidivism,0.6559714795008913,0.565284178187404,0.6072607260726073,651.0,
accuracy,0.6701316701316701,0.6701316701316701,0.6701316701316701,0.6701316701316701,0.7203942264426135
macro avg,0.667554900748178,0.6607986547502676,0.6614559305392905,1443.0,
weighted avg,0.6686867527203662,0.6701316701316701,0.6667515118489249,1443.0,
