,precision,recall,f1-score,support,ROC_AUC
Bad,0.652,0.645,0.648,1027.200,
Good,0.619,0.626,0.622,947.000,
accuracy,0.636,0.636,0.636,0.636,0.636
macro avg,0.636,0.636,0.635,1974.200,
weighted avg,0.636,0.636,0.636,1974.200,
