,precision,recall,f1-score,support,ROC_AUC
Bad,0.019,0.004,0.009,0.447,
Good,0.011,0.032,0.021,0.000,
accuracy,0.014,0.014,0.014,0.014,0.015
macro avg,0.015,0.015,0.015,0.447,
weighted avg,0.015,0.014,0.014,0.447,
