,precision,recall,f1-score,support,ROC_AUC
No recidivism,0.696,0.766,0.729,792.600,
Recidivism,0.674,0.592,0.630,650.200,
accuracy,0.687,0.687,0.687,0.687,0.741
macro avg,0.685,0.679,0.680,1442.800,
weighted avg,0.686,0.687,0.685,1442.800,
