,precision,recall,f1-score,support,ROC_AUC
Not Potable,0.6237623762376238,0.945,0.7514910536779323,400.0,
Potable,0.56,0.109375,0.1830065359477124,256.0,
accuracy,0.6189024390243902,0.6189024390243902,0.6189024390243902,0.6189024390243902,0.56037109375
macro avg,0.591881188118812,0.5271874999999999,0.4672487948128224,656.0,
weighted avg,0.5988794977058682,0.6189024390243902,0.5296434370027246,656.0,
