,precision,recall,f1-score,support,ROC_AUC
No College,0.826530612244898,0.81,0.8181818181818183,100.0,
College,0.8137254901960784,0.83,0.8217821782178217,100.0,
accuracy,0.82,0.82,0.82,0.82,0.9018
macro avg,0.8201280512204883,0.8200000000000001,0.81998199819982,200.0,
weighted avg,0.8201280512204883,0.82,0.8199819981998201,200.0,
