,precision,recall,f1-score,support,ROC_AUC
Not Potable,0.013,0.028,0.017,0.548,
Potable,0.020,0.034,0.023,0.548,
accuracy,0.016,0.016,0.016,0.016,0.016
macro avg,0.016,0.016,0.016,0.447,
weighted avg,0.016,0.016,0.016,0.447,
