,precision,recall,f1-score,support,ROC_AUC
No Churn,0.8174807197943444,0.9217391304347826,0.8664850136239782,1035.0,
Churn,0.6652892561983471,0.4304812834224599,0.5227272727272727,374.0,
accuracy,0.7913413768630234,0.7913413768630234,0.7913413768630234,0.7913413768630234,0.8357978764628381
macro avg,0.7413849879963458,0.6761102069286212,0.6946061431756254,1409.0,
weighted avg,0.7770835534459392,0.7913413768630234,0.7752391689856759,1409.0,
