,precision,recall,f1-score,support,ROC_AUC
No subscription,0.906,0.980,0.941,7984.400,
"Yes, subscribed",0.608,0.229,0.330,1057.800,
accuracy,0.892,0.892,0.892,0.892,0.782
macro avg,0.757,0.605,0.636,9042.200,
weighted avg,0.871,0.892,0.870,9042.200,
