,precision,recall,f1-score,support,ROC_AUC
No Churn,0.8368087035358114,0.8917874396135266,0.8634237605238541,1035.0,
Churn,0.6339869281045751,0.5187165775401069,0.5705882352941177,374.0,
accuracy,0.7927608232789212,0.7927608232789212,0.7927608232789212,0.7927608232789212,0.8296494355317884
macro avg,0.7353978158201933,0.7052520085768168,0.7170059979089859,1409.0,
weighted avg,0.7829724054440568,0.7927608232789212,0.785694529554428,1409.0,
