,precision,recall,f1-score,support,ROC_AUC
Churn,0.018,0.019,0.017,0.447,
No Churn,0.006,0.007,0.005,0.447,
accuracy,0.008,0.008,0.008,0.008,0.010
macro avg,0.012,0.011,0.011,0.548,
weighted avg,0.008,0.008,0.008,0.548,
