,precision,recall,f1-score,support,ROC_AUC
No College,0.801980198019802,0.81,0.8059701492537314,100.0,
College,0.8080808080808081,0.8,0.8040201005025126,100.0,
accuracy,0.805,0.805,0.805,0.805,0.8050000000000002
macro avg,0.8050305030503051,0.805,0.804995124878122,200.0,
weighted avg,0.8050305030503051,0.805,0.8049951248781221,200.0,
