,precision,recall,f1-score,support,ROC_AUC
Bad,0.7074774034511093,0.7884615384615384,0.7457773928107406,1092.0,
Good,0.736,0.644,0.6869333333333334,1000.0,
accuracy,0.7194072657743786,0.7194072657743786,0.7194072657743786,0.7194072657743786,0.7929917582417583
macro avg,0.7217387017255547,0.7162307692307692,0.716355363072037,2092.0,
weighted avg,0.7211115318205599,0.7194072657743786,0.7176492573052878,2092.0,
