,precision,recall,f1-score,support,ROC_AUC
Bad,0.717,0.775,0.745,1091.800,
Good,0.730,0.665,0.696,1000.000,
accuracy,0.723,0.723,0.723,0.723,0.794
macro avg,0.724,0.720,0.720,2091.800,
weighted avg,0.723,0.723,0.721,2091.800,
