,precision,recall,f1-score,support,ROC_AUC
Bad,0.009,0.012,0.007,0.447,
Good,0.009,0.017,0.010,0.000,
accuracy,0.008,0.008,0.008,0.008,0.007
macro avg,0.007,0.008,0.008,0.447,
weighted avg,0.007,0.008,0.008,0.447,
