,precision,recall,f1-score,support,ROC_AUC
No Churn,0.8500451671183379,0.9091787439613528,0.8786181139122315,1035.0,
Churn,0.6887417218543046,0.5561497326203209,0.6153846153846154,374.0,
accuracy,0.815471965933286,0.815471965933286,0.815471965933286,0.815471965933286,0.8629698519724095
macro avg,0.7693934444863213,0.7326642382908368,0.7470013646484235,1409.0,
weighted avg,0.8072293484322142,0.815471965933286,0.8087463407047593,1409.0,
