,precision,recall,f1-score,support,ROC_AUC
Income <= 50K,0.8553561718325177,0.954490291262136,0.9022082018927444,4944.0,
Income > 50K,0.7738693467336684,0.4910714285714285,0.6008583690987124,1568.0,
accuracy,0.8429054054054054,0.8429054054054054,0.8429054054054054,0.8429054054054054,0.9022805420711973
macro avg,0.814612759283093,0.7227808599167822,0.7515332854957284,6512.0,
weighted avg,0.8357352655433598,0.8429054054054054,0.8296473084927073,6512.0,
